,blueWins,blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds,blue_top_lane_first_tower,blue_mid_lane_first_tower,blue_bot_lane_first_tower,red_top_lane_first_tower,red_mid_lane_first_tower,red_bot_lane_first_tower,blue_earth_dragon,blue_air_dragon,blue_fire_dragon,blue_water_dragon,blue_elder_dragon,red_earth_dragon,red_air_dragon,red_fire_dragon,red_water_dragon,red_elder_dragon
26012,1,14028,3653,35,7.0,210,65,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,1,14057,3507,35,7.0,265,42,0,0,0,0,56,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26013,0,15812,3127,35,7.0,243,48,0,6,5,2,21,7,0,0,0,0,0,0,0,1,1,0,15655,3905,35,7.0,229,49,0,5,6,4,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26014,0,14279,2659,32,6.4,235,44,0,2,9,1,17,3,0,0,0,0,0,0,0,0,0,0,18013,2028,37,7.4,252,64,0,9,2,14,14,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26015,1,19122,2952,36,7.2,224,43,0,12,10,12,17,3,0,0,0,0,0,0,0,0,0,0,17192,1382,34,6.8,206,52,0,10,12,8,19,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26016,1,15204,2379,34,6.8,195,56,0,5,7,4,25,1,0,0,0,0,0,0,0,0,0,0,17339,3589,34,6.8,258,44,0,7,5,8,61,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26017,1,19132,3270,37,7.4,233,64,0,11,6,14,17,6,0,0,0,0,0,0,0,0,0,0,15238,2918,34,6.8,204,45,0,6,11,6,66,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26018,0,14095,2625,34,6.8,210,48,0,2,11,1,12,4,0,0,0,0,0,0,0,0,0,0,17822,2222,37,7.4,219,44,0,11,2,8,15,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26019,0,13873,1823,32,6.4,197,36,0,3,10,1,12,0,0,0,0,0,0,0,0,0,0,0,19741,2266,36,7.2,206,56,0,10,3,11,13,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26020,0,34162,4827,54,10.8,102,0,0,23,13,62,0,0,1,0,1,1,0,0,0,0,0,0,31571,6871,53,10.6,107,0,0,13,23,35,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26021,1,16092,2120,35,7.0,229,56,0,5,9,7,37,8,0,0,0,0,0,0,0,0,0,1,17697,4737,34,6.8,218,46,0,9,5,7,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26022,1,16148,3198,34,6.8,196,43,0,5,8,7,16,2,0,0,0,0,0,0,0,0,0,0,15957,2222,34,6.8,190,42,0,8,5,6,14,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26023,1,14699,2629,35,7.0,252,60,0,1,4,1,20,4,0,0,0,0,0,0,0,1,1,0,16189,3424,35,7.0,252,64,0,4,1,4,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26024,0,14121,3546,33,6.6,231,36,0,2,8,1,31,3,0,0,0,0,0,0,0,0,0,0,17692,3352,37,7.4,214,75,0,8,2,9,17,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26025,0,44685,3517,47,9.4,232,28,0,36,37,31,28,0,1,0,2,0,1,1,0,1,2,0,43864,5056,50,10.0,228,45,0,37,36,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
26026,0,17007,1727,33,6.6,225,42,0,9,9,10,15,2,0,0,0,0,0,0,0,0,0,0,17638,3708,34,6.8,169,46,0,9,9,11,53,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26027,0,16783,3843,35,7.0,227,48,0,7,7,5,22,3,0,0,0,0,0,0,0,0,0,0,15725,3175,34,6.8,209,36,0,7,7,9,18,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26028,0,16841,2821,35,7.0,222,61,0,6,6,8,19,6,0,0,0,0,0,0,0,1,1,0,15990,3485,33,6.6,249,33,0,6,6,5,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26029,1,34520,2105,55,11.0,105,0,0,24,25,55,4,0,1,1,2,2,0,0,1,0,0,0,33257,7387,54,10.8,95,0,0,25,24,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26030,0,16713,3403,36,7.2,212,68,0,6,3,4,16,5,0,0,0,0,0,0,0,0,0,1,15086,4936,35,7.0,237,52,0,3,6,3,16,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26031,0,16507,3137,35,7.0,225,44,0,7,5,10,17,5,0,0,0,0,0,0,0,0,0,0,16325,3360,34,6.8,232,64,0,5,7,5,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26032,0,15031,3406,34,6.8,223,60,0,3,11,3,35,5,0,0,0,0,0,0,0,0,0,0,19127,6262,36,7.2,244,37,0,11,3,15,20,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26033,1,17480,5195,34,6.8,242,52,0,8,5,15,19,9,0,0,0,0,0,0,0,0,0,1,15176,3091,34,6.8,194,48,0,5,8,5,19,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26034,1,16773,3323,34,6.8,236,36,0,6,5,10,21,4,0,0,0,0,0,0,0,1,1,0,14467,4362,34,6.8,204,43,0,5,6,2,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26035,0,15463,4158,34,6.8,235,63,0,3,10,4,23,4,0,0,0,0,0,0,0,1,1,0,17859,4539,36,7.2,209,65,0,10,3,11,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26036,1,14121,1846,32,6.4,195,43,0,2,5,2,17,4,0,0,0,0,0,0,0,0,0,0,14823,1698,34,6.8,219,44,0,5,2,2,23,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26037,0,39829,1929,42,8.4,213,40,0,25,36,29,37,0,0,0,1,0,1,0,0,0,0,0,43831,4576,47,9.4,226,40,0,36,25,30,18,2,1,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
26038,0,15009,3809,29,5.8,113,41,0,7,11,8,32,0,0,0,0,0,0,0,0,0,0,0,18239,2174,34,6.8,213,60,0,11,7,6,38,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26039,1,16451,5701,36,7.2,272,46,0,4,2,5,18,4,0,0,0,0,0,0,0,1,1,0,14899,3514,34,6.8,233,64,0,2,4,3,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26040,0,14478,1678,34,6.8,220,48,0,1,6,1,21,2,0,0,0,0,0,0,0,0,0,0,17996,1999,35,7.0,260,47,0,6,1,6,18,5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26041,1,17508,918,35,7.0,256,61,0,5,4,3,20,6,1,0,1,0,1,0,0,0,0,1,15108,1086,34,6.8,203,58,0,4,5,5,18,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26042,1,18365,5030,36,7.2,233,60,0,8,7,8,13,4,1,0,1,0,1,0,0,1,1,1,17351,3776,36,7.2,217,57,0,7,8,8,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26043,0,14670,2560,32,6.4,170,52,0,6,13,1,14,1,0,0,0,0,0,0,0,0,0,0,19148,2798,38,7.6,228,52,0,13,6,13,14,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26044,1,19488,2508,35,7.0,238,40,0,11,8,15,20,5,0,0,0,0,0,0,0,0,0,1,17703,3218,37,7.4,232,60,0,8,11,7,41,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26045,0,16117,3162,33,6.6,229,55,0,7,3,20,14,7,0,0,0,0,0,0,0,1,1,0,16185,2685,35,7.0,259,54,0,3,7,5,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26046,1,33615,3465,55,11.0,113,0,0,26,21,60,114,0,0,0,0,0,0,0,0,0,0,0,33841,4491,54,10.8,119,0,0,21,26,47,15,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26047,0,14946,3196,33,6.6,225,29,0,5,16,4,19,6,0,0,0,0,0,0,0,1,1,0,20266,2051,35,7.0,226,46,0,16,5,20,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26048,0,35275,7400,56,11.2,106,0,0,28,27,68,28,0,0,0,1,1,0,0,0,0,0,0,33954,2546,55,11.0,111,0,0,27,28,66,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26049,0,16885,4115,36,7.2,254,48,0,6,4,5,18,5,0,0,0,0,0,0,0,0,0,0,15796,4121,35,7.0,263,37,0,4,6,4,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26050,0,15715,2450,33,6.6,205,48,0,6,8,4,16,2,0,0,0,0,0,0,0,0,0,0,17170,4470,35,7.0,233,36,0,8,6,8,18,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26051,1,16413,4078,36,7.2,236,57,0,4,9,3,17,7,0,0,0,0,0,0,0,0,0,0,18311,2964,37,7.4,226,51,0,9,4,14,118,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26052,0,15420,2130,34,6.8,258,60,0,3,5,1,21,4,0,0,0,0,0,0,0,0,0,0,16306,2986,36,7.2,246,75,0,5,3,2,19,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26053,0,15662,3392,36,7.2,212,59,0,5,4,5,15,4,0,0,0,0,0,0,0,0,0,0,16177,2287,35,7.0,248,52,0,4,5,5,14,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26054,0,15730,1875,36,7.2,220,63,0,4,2,4,18,3,0,0,0,0,0,0,0,0,0,1,15443,3453,35,7.0,245,66,0,2,4,1,34,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26055,0,16764,4144,34,6.8,231,49,0,6,3,7,19,6,0,0,0,0,0,0,0,0,0,0,14795,3420,34,6.8,192,64,0,3,6,2,22,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26056,0,15695,2850,33,6.6,203,64,0,5,8,6,35,4,0,0,0,0,0,0,0,0,0,0,17217,3172,35,7.0,244,38,0,8,5,15,17,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26057,0,17814,3014,35,7.0,219,34,0,8,10,5,20,4,0,0,0,0,0,0,0,1,1,0,17216,2981,37,7.4,158,48,0,10,8,12,68,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26058,1,17969,2939,34,6.8,210,59,0,9,9,12,18,3,0,0,0,0,0,0,0,0,0,1,16386,2536,32,6.4,186,36,0,9,9,17,26,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26059,1,17514,3714,34,6.8,212,32,0,8,7,9,13,1,0,0,0,0,0,0,0,0,0,0,15666,4106,34,6.8,146,56,0,7,8,8,8,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26060,0,31912,12637,54,10.8,115,0,0,17,8,37,0,0,1,0,1,1,0,0,0,0,0,0,28930,5287,49,9.8,110,0,0,8,17,15,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26061,1,17723,5823,34,6.8,224,43,0,7,2,6,14,0,1,0,1,0,0,1,0,0,0,0,11928,2853,27,5.4,127,44,0,2,7,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26062,0,13391,2836,31,6.2,190,36,0,2,10,3,11,6,0,0,0,0,0,0,0,0,0,0,20008,6946,37,7.4,236,48,0,10,2,11,18,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26063,1,16018,2988,34,6.8,223,53,0,5,6,4,18,4,0,0,0,0,0,0,0,0,0,0,16379,4528,34,6.8,238,52,0,6,5,8,21,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26064,1,15048,4453,33,6.6,246,48,0,1,1,0,19,6,0,0,0,0,0,0,0,0,0,0,14490,5115,35,7.0,248,56,0,1,1,0,17,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26065,1,18129,3844,36,7.2,243,50,0,8,5,9,18,5,0,0,0,0,0,0,0,0,0,0,16466,4391,35,7.0,211,61,0,5,8,5,34,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26066,0,15801,2021,34,6.8,228,51,0,4,8,5,38,5,0,0,0,0,0,0,0,0,0,0,16902,3352,35,7.0,211,43,0,8,4,12,41,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26067,1,19289,3594,37,7.4,223,66,0,11,8,19,17,3,0,0,0,0,0,0,0,1,1,0,17058,4363,35,7.0,227,41,0,8,11,8,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26068,0,15969,2274,35,7.0,215,51,0,5,7,6,17,1,0,0,0,0,0,0,0,0,0,0,17164,2114,36,7.2,231,52,0,7,5,8,13,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26069,1,15343,1448,33,6.6,195,40,0,6,11,7,19,6,0,0,0,0,0,0,0,0,0,1,19627,2212,36,7.2,232,60,0,11,6,8,17,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26070,0,32727,3694,53,10.6,94,0,0,19,20,46,0,1,0,0,1,1,0,0,0,0,0,0,32936,3028,55,11.0,117,0,0,20,19,52,31,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26071,1,17709,4759,36,7.2,259,41,0,6,3,7,14,5,1,0,1,0,1,0,0,0,0,1,14258,1778,31,6.2,239,20,0,3,6,1,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26072,1,17649,2154,33,6.6,218,40,0,10,6,9,24,2,0,0,0,0,0,0,0,1,1,0,16155,4785,35,7.0,194,52,0,6,10,5,18,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26073,0,17766,3823,34,6.8,252,39,0,10,3,15,21,5,0,0,0,0,0,0,0,0,0,0,15525,4875,35,7.0,216,56,0,3,10,2,20,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26074,1,15574,3494,34,6.8,229,60,0,2,3,2,15,3,0,0,0,0,0,0,0,0,0,0,15220,2470,33,6.6,215,55,0,3,2,7,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26075,0,16482,4322,35,7.0,210,44,0,8,10,5,14,4,0,0,0,0,0,0,0,1,1,0,18235,4497,35,7.0,223,50,0,10,8,8,22,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26076,1,17941,1646,35,7.0,236,48,0,8,5,11,22,7,0,0,0,0,0,0,0,1,1,0,16723,2738,35,7.0,216,58,0,5,8,3,23,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26077,1,16216,1126,35,7.0,234,49,0,6,4,9,17,3,0,0,0,0,0,0,0,1,1,0,15312,1375,33,6.6,230,50,0,4,6,6,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26078,0,15463,4933,34,6.8,237,52,0,4,9,2,20,4,0,0,0,0,0,0,0,0,0,0,17427,3886,35,7.0,206,76,0,9,4,25,15,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26079,1,16977,2780,35,7.0,234,39,0,8,9,9,18,3,0,0,0,0,0,0,0,0,0,0,16985,3450,34,6.8,210,40,0,9,8,9,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26080,0,16174,4414,35,7.0,222,50,0,3,5,6,19,5,0,0,0,0,0,0,0,0,0,0,16649,1839,35,7.0,232,48,0,5,3,9,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26081,0,17174,2999,34,6.8,209,33,0,8,7,11,38,4,0,0,0,0,0,0,0,0,0,0,16644,1309,35,7.0,187,69,0,7,8,15,39,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26082,0,13855,1670,33,6.6,206,45,0,2,7,1,17,3,0,0,0,0,0,0,0,0,0,0,18033,2513,36,7.2,237,44,0,7,2,11,66,2,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26083,1,17901,2826,35,7.0,231,65,0,7,10,7,28,3,0,0,0,0,0,0,0,1,1,0,18037,1727,38,7.6,225,43,0,10,7,8,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26084,1,18348,4143,37,7.4,251,47,0,8,3,11,21,4,0,0,0,0,0,0,0,1,1,1,14712,1797,33,6.6,223,45,0,3,8,4,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26085,1,14461,1886,37,7.4,238,72,0,1,1,0,61,6,0,0,0,0,0,0,0,0,0,1,14449,1344,34,6.8,245,52,0,1,1,2,38,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26086,0,15351,4071,35,7.0,189,54,0,4,7,2,17,5,0,0,0,0,0,0,0,0,0,0,17083,3413,37,7.4,200,74,0,7,4,7,18,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26087,1,17363,2953,37,7.4,242,60,0,7,4,10,23,4,0,0,0,0,0,0,0,0,0,0,15462,3377,34,6.8,236,44,0,4,7,4,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26088,1,17836,3301,36,7.2,233,70,0,7,4,12,21,3,0,0,0,0,0,0,0,1,1,1,15870,4085,35,7.0,253,55,0,4,7,6,22,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26089,0,14474,2264,33,6.6,240,49,0,2,11,1,13,3,0,0,0,0,0,0,0,0,0,0,18060,640,37,7.4,217,52,0,11,2,13,17,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26090,1,14793,2933,34,6.8,262,40,0,2,2,1,23,7,0,0,0,0,0,0,0,0,0,0,14745,2345,34,6.8,242,47,0,2,2,2,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26091,0,39623,1600,45,9.0,214,27,0,28,34,21,25,0,0,0,1,0,1,0,0,1,1,0,44315,6930,48,9.6,248,28,0,34,28,29,28,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26092,1,15872,2672,36,7.2,253,44,0,5,4,5,21,4,0,0,0,0,0,0,0,1,1,0,16811,4411,35,7.0,238,63,0,4,5,6,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26093,1,47756,5206,47,9.4,275,35,0,39,21,32,32,2,0,0,3,1,1,1,0,1,1,0,34591,2651,42,8.4,171,16,0,21,39,12,110,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26094,0,34781,6631,57,11.4,104,0,0,29,17,70,1,0,1,0,1,1,0,0,0,0,0,0,31565,724,54,10.8,101,0,0,17,29,36,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26095,1,15807,2102,35,7.0,234,42,0,3,7,4,25,11,0,0,0,0,0,0,0,1,1,0,16301,2076,35,7.0,209,48,0,7,3,6,66,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26096,1,15168,2593,34,6.8,241,45,0,3,4,2,16,4,0,0,0,0,0,0,0,1,1,0,16535,4160,36,7.2,249,76,0,4,3,4,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26097,0,14319,2994,31,6.2,209,28,0,4,9,4,16,3,0,0,0,0,0,0,0,1,1,0,17216,4016,33,6.6,213,36,0,9,4,13,14,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26098,0,16126,1751,33,6.6,187,47,0,8,20,6,26,3,0,0,0,0,0,0,0,0,0,0,21454,2256,38,7.6,215,56,0,20,8,17,19,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26099,0,17922,3897,36,7.2,195,45,0,13,8,8,15,1,0,0,0,0,0,0,0,0,0,0,15767,2997,34,6.8,185,40,0,8,13,4,18,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26100,1,16235,2655,37,7.4,223,52,0,6,1,7,32,3,0,0,0,0,0,0,0,0,0,1,14573,3183,34,6.8,230,56,0,1,6,1,21,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26101,1,17169,3344,37,7.4,241,60,0,5,4,7,14,6,0,0,0,0,0,0,0,1,1,0,15873,2554,36,7.2,219,51,0,4,5,3,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26102,0,15403,1393,34,6.8,177,47,0,5,7,6,18,4,0,0,0,0,0,0,0,0,0,0,17350,2905,36,7.2,230,68,0,7,5,4,22,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26103,1,31482,2332,53,10.6,111,0,0,17,19,41,14,0,0,0,0,0,0,0,0,0,0,0,32815,8495,54,10.8,121,0,0,19,17,49,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26104,1,16796,6166,36,7.2,239,76,0,4,2,6,22,5,0,0,0,0,0,0,0,1,1,0,15139,4219,35,7.0,238,68,0,2,4,2,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26105,1,18718,3608,36,7.2,224,44,0,10,6,16,16,8,0,0,0,0,0,0,0,0,0,0,16121,961,33,6.6,211,41,0,6,10,12,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26106,0,16579,1944,36,7.2,226,60,0,5,12,5,88,4,0,0,0,0,0,0,0,1,1,0,19034,2022,36,7.2,230,60,0,12,5,10,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26107,0,31609,4744,54,10.8,91,0,0,19,32,48,46,0,0,0,0,0,0,0,0,0,0,0,36110,3527,57,11.4,109,0,0,32,19,76,0,13,1,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26108,0,31332,832,53,10.6,103,0,0,19,21,48,30,0,0,0,0,0,0,0,0,0,0,0,33394,3973,56,11.2,115,0,0,21,19,51,56,23,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26109,1,19369,4679,37,7.4,249,65,0,12,3,11,33,5,0,0,0,0,0,0,0,0,0,1,14755,3330,33,6.6,223,29,0,3,12,5,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26110,1,23326,4047,36,7.2,227,46,0,16,2,15,30,7,1,0,1,0,0,1,0,0,0,0,14350,1885,32,6.4,209,36,0,2,16,3,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26111,0,14771,2646,32,6.4,236,59,0,2,4,2,18,10,0,0,0,0,0,0,0,0,0,0,15394,2329,35,7.0,221,65,0,4,2,4,39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26112,1,17290,2190,33,6.6,225,45,0,6,10,10,18,1,0,0,0,0,0,0,0,0,0,0,17880,2535,34,6.8,203,67,0,10,6,12,12,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
